17,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001116_p_s.jpg,camping,"［가평］ 르푸앙 수상레저","［가평］르푸앙 수상레저",2023.08.09~2023.10.31,https://tickets.interpark.com/goods/Y3001116,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001116_0.jpg,,0
18,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001468_p_s.jpg,camping,"［가평］ 쁘띠프랑스＆이탈리아 마을 + 맘키즈 PKG (~10/31)",쁘띠프랑스,2023.09.26~2023.10.31,https://tickets.interpark.com/goods/Y3001468,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001468_0.jpg,,0
19,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001461_p_s.jpg,camping,"［가평］ 쁘띠프랑스＆이탈리아마을 입장권(~10/31)",쁘띠프랑스,2023.09.26~2023.10.31,https://tickets.interpark.com/goods/Y3001461,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001461_0.jpg,,0
20,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001486_p_s.jpg,camping,"［강남 역삼］ 클라임이모션 실내 클라이밍 체험/ 강습권",클라임이모션,2023.07.27~2023.12.31,https://tickets.interpark.com/goods/Y3001486,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001486_0.jpg,,1
21,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000334_p_s.jpg,camping,"［강동］ 빚다 도예공방 도자기만들기/물레체험/핸드빌딩/핸드페인팅(전화예약 필수)","빚다 도예공방 강동점",2023.04.20~2023.12.31,https://tickets.interpark.com/goods/Y3000334,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000334_0.jpg,,1
22,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000884_p_s.jpg,camping,"［강릉］ 강릉또강릉 자유이용권","강릉또강릉 자유이용권",2023.07.04~2024.06.30,https://tickets.interpark.com/goods/Y3000884,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000884_0.jpg,,1
23,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001305_p_s.jpg,camping,"［강릉］ 주문진유람선 (해피아워호)","주문진유람선 (해피아워호)",2023.09.04~2023.12.30,https://tickets.interpark.com/goods/Y3001305,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001305_0.jpg,,1
24,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001478_p_s.jpg,camping,"［강릉］ 짐캐리 강릉점","짐캐리 강릉역점",2023.05.10~2023.12.31,https://tickets.interpark.com/goods/Y3001478,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001478_0.jpg,,1
25,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000329_p_s.jpg,camping,"［강원 강릉］ 경포 아쿠아리움 입장권","주식회사 경포아쿠아리움",2023.04.19~2023.12.31,https://tickets.interpark.com/goods/Y3000329,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000329_0.jpg,,1
26,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000104_p_s.jpg,camping,"［강원 강릉］ 뮤즈 강릉점","런닝맨 / 뮤즈 강릉점",2023.03.27~2023.12.31,https://tickets.interpark.com/goods/Y3000104,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000104_0.jpg,,1
27,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001252_p_s.jpg,camping,"［강원 강릉］ 애니멀스토리 입장권 (~10/29)","강릉 애니멀스토리",2023.08.29~2023.10.29,https://tickets.interpark.com/goods/Y3001252,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001252_0.jpg,,0
28,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000716_p_s.jpg,camping,"［강원 고성］ 고고비치서프 렌탈＆강습",고고비치서프,2023.06.19~2023.12.31,https://tickets.interpark.com/goods/Y3000716,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000716_0.jpg,,1
29,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001518_p_s.jpg,camping,"［강원 고성］ 델피노 오션플레이 미들시즌1 종일권 (~12/31)","델피노 오션플레이",2023.10.05~2023.12.30,https://tickets.interpark.com/goods/Y3001518,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001518_0.jpg,,1
30,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001319_p_s.jpg,camping,"［강원 동해］ 동해보양온천 이용권 (9/11~12/31)",동해보양온천,2023.09.06~2023.12.31,https://tickets.interpark.com/goods/Y3001319,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001319_0.jpg,,1
31,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001128_p_s.jpg,camping,"［강원 삼척］ 슈퍼윙스 키즈카페 하이원추추파크점","슈퍼윙스 키즈카페 하이원추추파크점",2023.05.02~2023.12.31,https://tickets.interpark.com/goods/Y3001128,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001128_0.jpg,,1
32,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000899_p_s.jpg,camping,"［강원 속초］ 파아란 스쿠버 다이빙","파아란 스쿠버 다이빙",2023.07.07~2023.12.31,https://tickets.interpark.com/goods/Y3000899,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000899_0.jpg,,1
33,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001412_p_s.jpg,camping,"［강원 양양］ 보난자 동해바다 요트투어",보난자마린,2023.08.10~2023.12.31,https://tickets.interpark.com/goods/Y3001412,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001412_0.jpg,,1
34,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001451_p_s.jpg,camping,"［강원 양양］ 서핑강습, 서핑보드 및 슈트 렌탈 마린",마린서프,2023.07.27~2023.12.31,https://tickets.interpark.com/goods/Y3001451,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001451_0.jpg,,1
